,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,class
0,0.18026956962989948,0.07497073033301076,0.0522650394561153,0.0013469494927132646,0.19742853351864667,0.05658092889906124,0.008267129019886703,0.004413140330607174,0.15491112887525502,0.048823704313587325,0.015627240962182883,0.006888565133010896,0.17125932729162144,0.02915028974242757,0.023753806902303692,0.007209358083928219,0.04050629813785938,0.04547948809149346,0.03221765542709454,0.005336543898947657,0.06475180441686693,0.07647459025921485,0.005240137467673782,0.0327119974581419,0.08057139872719651,0.05598627420025719,0.04147420912631632,0.03462805463502699,0.026713590226579532,0.029333069231573066,0.0308776365895295,0.013675119107835199,0.19808760887623572,0.2071824599429804,0.2071824599429804,0.14591169280590058,0.0029035725947462723,0.037065362519349665,0.04090224019190532,0.040608735184485635,0.07125518284131743,0.09865524526440166,0.1507128252129976,0.10740302671060015,0.03866588270680806,0.07892293988654626,0.06975472862386686,0.04205526149224486,0.012592883295104308,0.01750193263317316,0.023246481310226334,0.048458958435243955,0.00047402998594971765,0.08382837364634325,0.098050451712541,0.018747341963933153,0.1035659362202216,0.08897458438011331,0.1302861215076477,0.05895690785084821,0.0694733167775569,0.11897642732587423,0.044738951456633855,0.06112051502594254,0.006135254796429874,0.009019261702527474,0.04574647125978809,0.18804705899737686,0.009606036121151811,0.03805213678838863,0.03205910127305376,0.10858161089436505,0.016076888736353552,0.011778170313016522,0.027071323088678476,0.10563483531955606,0.003967772620800243,0.017185724567655034,0.022693708704476043,0.11770042444970252,0.1730565534250996,0.1413668332763805,0.030712461211137725,0.07622648118755966,0.20204218671553242,0.040353458225360135,0.06742656101811924,0.11712901778046184,0.02945926361306478,0.028632801918383178,0.04199913119065669,0.041721205808242345,0.0056873424201229535,0.02596405049208325,0.043377599170808655,0.049367479417895585,0.03870822663702809,0.06982467628334721,0.0707140181979064,0.04172630196191269,0.03302087761169831,0.08311148483083802,0.2071824599429804,0.13274119415302327,0.08873082854025097,0.2071824599429804,0.19797127640111872,0.08863310668048315,0.144448361446622,0.1882086085412583,0.2071824599429804,0.15309652503476767,0.01576095528644389,0.03256326818130777,0.04216996601077939,0.003141259212921379,0.0447107875802031,0.03569649389264665,0.06527738669072028,0.01465840724808099,0.0578868224572219,0.050286553617285304,0.015457330902436785,0.018984821340052627,0.04655253864420588,0.020752864667962705,0.02893658563416244,0.012052728672918074,1
1,0.19389803272305026,0.014096203814618137,0.04465546987296635,0.0019771214039858336,0.21302012629822917,0.02308762661888278,0.03257753737002534,0.005504007525874454,0.21302012629822917,0.015488892966982545,0.005080747885251846,0.00835138278680275,0.17072531479791414,0.04859919106073014,0.03582657647594849,0.003828850649835119,0.03870052341537751,0.017030302451631014,0.04179974445085062,0.004818328634316395,0.018041689003369946,0.033944996077244875,0.03191441014780732,0.01021383534449704,0.043272216548207065,0.04589914814380199,0.01654528463357711,0.030103105694901624,0.010976671780826083,0.059082351311515686,0.11277306614899538,0.04941544388796388,0.19986772755300758,0.21302012629822917,0.21302012629822917,0.14350816513015557,0.001032011230824477,0.02027636758991176,0.06301430381800247,0.025172105128435818,0.006646101062896195,0.025224864586736815,0.07700159495081102,0.06359824417306652,0.020475567777216895,0.11075575742140785,0.16094824713551753,0.12501237201902538,0.01044726661252221,0.012657268450928981,0.026183018476633485,0.11591342287192932,0.0024998752534993655,0.03861197570172448,0.043550559160701795,0.038167145119084665,0.01745534834264649,0.060232088040130256,0.13973218620216243,0.05866603364901402,0.07181057073881875,0.10255423284456251,0.10147824174923253,0.13748736155608138,0.011609242639988455,0.006510498650859772,0.022209212071468462,0.20070693259522718,0.02030442442320426,0.042207230013103024,0.0407356738066897,0.12399142192798349,0.033382799800654145,0.029209519460762775,0.04910049623006658,0.11923751842577457,0.06789636037853654,0.018069931405245696,0.01682012902127449,0.09382434836350637,0.05501338525154217,0.0492192695237459,0.033175485460380086,0.07071259221991098,0.09536846223690418,0.08770358343630329,0.14043974191350778,0.21165508596735305,0.02553661916052662,0.04988275117412193,0.05520246280468988,0.04822232963551056,0.04162956281508103,0.08822732544313441,0.053502953611846926,0.09413722686406231,0.0264768507800251,0.05499196784575194,0.051182062185596636,0.02534925623767681,0.016422835338662553,0.0554557095240614,0.20245127094395368,0.10909395564094163,0.02166141906486672,0.11203493261741351,0.11449045040886102,0.06634615948211371,0.20501505063653422,0.21302012629822917,0.21302012629822917,0.18747714200954502,0.011125838977467394,0.006722899105529734,0.018030589497697435,0.0014231556177843718,0.015969922073879077,0.01759433033345077,0.09227577620332432,0.01673627153269064,0.014964123964252615,0.006827614396044116,0.005682144272563291,0.0037452537449729054,0.0403531225579251,0.039510955706583965,0.04235732215277103,0.011848833257457395,1
2,0.11864501388011776,0.06377156885829621,0.010940903230988609,0.00033466175206627995,0.13469405611483706,0.03206991715887543,0.0018622607343426495,0.0013684252586174262,0.10899532168016947,0.04982403165992281,0.01335471680568792,0.0004038465404701607,0.12299127679752538,0.03853341642328403,0.013015256355064503,0.00026012689411840704,0.044009704950074835,0.06703967530043396,0.02844807898933973,0.00280157681625227,0.09048651472761504,0.04803674150341236,0.0037513854382520604,0.0039623070161155525,0.09758330066377498,0.1623837321740575,0.15310972644534426,0.03403104090942742,0.0534437860780484,0.0640398668726441,0.04470073656502171,0.010784772508609026,0.13402118646557334,0.1414733804525094,0.1641980416152692,0.09909245234805925,0.001016670519385175,0.04695345361525026,0.097614637366945,0.05778847719365871,0.04687986831589606,0.18441880912559405,0.21835831513263254,0.21835831513263254,0.04223235682990725,0.0969499265469817,0.06185751967906302,0.04964729640974048,0.013348634101087904,0.041874792378174513,0.020814287169885103,0.040838350201241824,0.0007253336614046318,0.07262865200098997,0.1029834485967055,0.04592753760026978,0.06675168632339311,0.040826834991529705,0.12323780774500927,0.20085085012450976,0.042879080766401435,0.04659467459822731,0.03136847861113937,0.05031937522082534,0.0065351823453407175,0.012705130122032832,0.003363895783229461,0.051314711840492466,0.002277458764210873,0.019544456150014756,0.008664843082487847,0.04858617757796699,0.005232824824598649,0.001629161177771835,0.010017100785946994,0.08531638948614358,0.001006654428471088,0.0007310272422187042,0.007517097777444076,0.10404510952812603,0.2066192878433352,0.09335574060337688,0.0678825739171545,0.15254608296681788,0.08997519778155544,0.023967405757465688,0.030322690771765703,0.06080718434609391,0.020230564175809512,0.01955291089421506,0.03291730487792156,0.06947524805574518,0.002720395616573556,0.009307191793668122,0.06937777303953825,0.13686236515735178,0.03971480553874299,0.10266402986428814,0.2135328217971521,0.10135458247795648,0.03370484832692531,0.08719753394164222,0.10716774984417948,0.03890158730932613,0.10406540346503002,0.21835831513263254,0.19893772596207732,0.10137146776463314,0.09959620750143598,0.19707470740434888,0.21835831513263254,0.21835831513263254,0.025996675363579993,0.03775906798254251,0.03934359451302371,0.002974203848497936,0.038654484611479335,0.01594118099315623,0.026621002234138567,0.002833504979351048,0.025332135114897958,0.055970019926827874,0.03558336519440428,0.006122634480484201,0.03158947767142562,0.08437392881456107,0.07292487241515948,0.010498381972703603,1
3,0.1758284408450466,0.025044562366636068,0.02250694817128676,0.0006889446074010204,0.1815386003827072,0.041644499148288154,0.010041010872286427,0.0009299569043326462,0.19219172256850958,0.020205095679886462,0.00288175359517816,0.0033652820551476584,0.1095383495226888,0.04938531978820123,0.0011347474575287735,0.0002664857334635999,0.04717298360484318,0.05108345366723043,0.06939650908676387,0.0035352643149647723,0.047390977238243336,0.037397172134785196,0.015617327909068529,0.003153554022612731,0.0445379994933382,0.0170580998107245,0.009460877007098481,0.008867035157822068,0.036060006480574065,0.11130383988184367,0.09843940085088743,0.0495502947217689,0.1895456396245396,0.18628797279618964,0.19962567801302664,0.12577826309806353,0.006049413072171169,0.031296075838778414,0.036651934139663694,0.013215123507260689,0.002193330188087195,0.042068838696553305,0.09514470254324144,0.047127798817026764,0.042021327982249786,0.16470958993117632,0.21471210176709318,0.19491381936536686,0.009157910737402557,0.02823628184671686,0.020786009318221426,0.09296151395641994,0.005535467817860155,0.09977350192394026,0.03493634947155755,0.030516618373791476,0.001010299836925496,0.10113012851015114,0.16270467068997999,0.06594242052459932,0.06267208888749375,0.040289805473232736,0.12659804187192625,0.13156863644896855,0.0076746331541138165,0.027275067762583104,0.03964176385785525,0.16753061370250738,0.004177748668107384,0.05218089059016345,0.009234750894992429,0.08112030538991398,0.0006179804347164549,0.0244891728628261,0.009811081746612221,0.08968477336329704,0.013772487159998643,0.0030722166168033432,0.004441734977726752,0.053675166060503474,0.09100031784938892,0.09288515372678231,0.03213737026196788,0.05497087479297204,0.14957914538914982,0.12685572871594125,0.08447049970666885,0.1255669288828195,0.016642234756469806,0.02617463296466281,0.011631382428532875,0.01945050864201006,0.031964858550635286,0.03337998188894355,0.03631549509596467,0.06565316738080859,0.031542868435789906,0.04760493340096357,0.0823582741544053,0.046202286763435435,0.04646958472076027,0.09817003180020943,0.21327157481374592,0.14358832984706438,0.03994386144939511,0.12804544124288328,0.10681190963421493,0.03937973679991988,0.18050352967671934,0.21471210176709318,0.21471210176709318,0.21118799186076395,0.011726160484979136,0.013746202625050562,0.03163366476186379,0.0030867441557129493,0.03922323048312972,0.03959248221496235,0.09566555964703105,0.005279107894348758,0.10902049851736009,0.032186726788410974,0.016031290444749074,0.0024063585214676797,0.10695621482336344,0.0911639620713083,0.04574953344230318,0.017053078620808255,1
4,0.1698237523734645,0.07794027522779917,0.017119080626185845,0.007510725738940642,0.19207505286961515,0.07850571363327945,0.003444369673742856,0.004558252585664483,0.19784416524234286,0.10738174251615838,0.023858437385541796,0.0016173307790818007,0.15291844887850795,0.005564419709196503,0.0032640125837751907,0.0024459590987297142,0.03807834167379677,0.09638427947113241,0.03447992965942803,0.017042960018747527,0.08354433018828196,0.11653793476038572,0.018541985589721775,0.034986898040947303,0.061676213354760305,0.07934659069613716,0.06594193175482292,0.04558763986387392,0.011515152386100132,0.011162621830442908,0.008977626652124511,0.015267971518114069,0.1728638827328915,0.1768922885511049,0.19586732041624844,0.13971595490297498,0.006510486665661026,0.051539037724240754,0.14901596605798195,0.13192171387500037,0.03273900253782696,0.14869064760148729,0.2012170815929191,0.13086697958255927,0.00903570293663332,0.040056269194942075,0.04870604761188783,0.033986126554770894,0.009193647784529163,0.024941610294109424,0.025523993929769718,0.07332881966806244,0.02007001598051389,0.04250280729428785,0.07771054379379982,0.04006265818756218,0.11570576901636867,0.12574403809322765,0.08021074105874144,0.0942814617980713,0.014443685580062598,0.05484418703156196,0.026665741631157425,0.027796915327122303,0.011671848747050968,0.008806239669227051,0.026621694153908495,0.14197022858052105,0.0814542368891751,0.019169482960513518,0.009055995207120202,0.12274995423996961,0.06163728322793324,0.03848953509320375,0.011604455149080442,0.12554115011744324,0.002724787670740975,0.015157006123376938,0.012269583378691254,0.12484270267767619,0.16861165140372364,0.1805446950082501,0.06300461190641028,0.05595292040520348,0.15609341937776808,0.07836594764158561,0.04452830660574831,0.046100507843672554,0.023447156270095703,0.056614126758092014,0.0396182796192349,0.10735928602608615,0.008684624267064888,0.021326426022300296,0.03836332713317311,0.06679896752724614,0.02914542683411146,0.06923688656707076,0.1294108028278736,0.07298552938921457,0.012709930869450641,0.10317680035371782,0.1380393164867933,0.10268650302360167,0.012885741646283234,0.13761842369453858,0.17684110237199965,0.11520580893698908,0.15216297679108368,0.19800292934988242,0.2012170815929191,0.15277908870040044,0.012295056696211684,0.012463062576108328,0.026775781225840782,0.03307400131833974,0.013774874254151756,0.0152845848051261,0.015694483011154288,0.02358623941648029,0.012487666844047432,0.05361701364508579,0.06923316849453094,0.005742906265761819,0.07259150446123154,0.018908063114750188,0.03251499427724592,0.007697763214243841,1
5,0.15446134199910894,0.01596511037897135,0.011774985975754725,0.0006368653278875325,0.15968811585925127,0.03048249431373002,0.006027987843714445,0.0003813241199813139,0.14645931622300767,0.07084191310415727,0.007269886033902623,0.002251656235969054,0.15362582928259047,0.05548157233282398,0.009539175769108019,0.0024893327700888845,0.03320642054208806,0.030481796341643514,0.04900764133038775,0.003285430631877724,0.06214720517634656,0.04436873626891121,0.006174134952774582,0.00954671792259698,0.07760111378619533,0.06889598861251439,0.053559125507367626,0.043263269695760935,0.017731751497328082,0.03423803093474894,0.03942083811035743,0.02262172912159195,0.17312028385681902,0.20052656486263967,0.2032808620709158,0.12806200501702908,0.00884271540573042,0.05513972816179724,0.047566182529820804,0.03322464589927317,0.05825458875614965,0.1037701807141003,0.17101182833574888,0.13917483604179406,0.06313169177499861,0.11404183805173125,0.11337171893715402,0.07766401420649419,0.00956865903894498,0.013040898796754744,0.014307844395101568,0.061512766594923975,0.0015365313128719,0.11173870937297523,0.09269372741074856,0.02464927249832824,0.12562071356958215,0.10209709799805174,0.13636812830882586,0.08327288676232639,0.10222961408587283,0.15256726128537698,0.07686818445141878,0.06258099650967576,0.003865668664911184,0.004609810726782686,0.025374065380722118,0.16587447726289606,0.010570314566815675,0.01506532163250007,0.00793245781233492,0.08355042822707828,0.050835103679926774,0.004820651707711875,0.009533803117210221,0.08510413632588949,0.008830396678161146,0.006350468470923835,0.00857210713207438,0.08607263278874393,0.06906726453218394,0.05350665056537218,0.03560111741607409,0.08536817591534503,0.12022065678185558,0.0379709124336269,0.03920566914822087,0.10509336234967867,0.029634626329781276,0.01958900819845005,0.03593413697207242,0.058228539169933896,0.004434912752992312,0.0219461213709192,0.046656273238398625,0.10905422741645428,0.07156198779734448,0.10321690496672764,0.12409704745484117,0.04878620737457472,0.0539861521717775,0.12357052523316302,0.209328351216836,0.10975395743741737,0.14223958556885363,0.209328351216836,0.19527879787699287,0.09193514348071995,0.13784314312706034,0.20277024657028286,0.209328351216836,0.209328351216836,0.021500877419300107,0.027089405433235198,0.023297613947976473,0.0012994542322049129,0.04412218918702475,0.03538281934031262,0.050245362435683394,0.002508033675533312,0.05596468803836751,0.06707949747278234,0.025059203385969276,0.005741419497516809,0.0739142245747774,0.05986154865510317,0.055046110234771135,0.010725437515577241,1
6,0.18205285066551682,0.03162155525220705,0.01279491996324121,0.00037819324023578995,0.1874199201438357,0.04423407092394282,0.010670691798335984,0.017278145596347112,0.12380987010268121,0.02480551095123816,0.002269415252623246,0.00907642909799841,0.10367225655817884,0.020415755157049152,0.020218933226345884,0.00039966190595930984,0.04172229685155564,0.041762699744121015,0.06860421902134242,0.006867401220774533,0.05523420364461354,0.05222117813214295,0.01590573185725785,0.019168851333743957,0.06853029390918346,0.043004638614960504,0.04749167555440868,0.015064261907509143,0.11822533466745556,0.06764681460163553,0.08616176197856536,0.01852582472609095,0.1911195408327746,0.20707537784517263,0.20707537784517263,0.15421099816061173,0.0033970910943606834,0.047290198435299025,0.05044494548996665,0.022264457410698272,0.05463011837056523,0.09985767027631416,0.1580839495843152,0.06782477173507785,0.08645182954735803,0.12998128052393704,0.14625016664550988,0.060843209392726395,0.011966923652789492,0.012099034680815725,0.02602205051636475,0.08482162336068302,0.004996901987951588,0.07524591025399036,0.029033550089235714,0.02660737682365152,0.03915139993711588,0.0516252161692121,0.07993331569671676,0.10249622477491156,0.08446201446980033,0.10062408376834668,0.0349640736654195,0.09198453250715748,0.005183767430783139,0.0031972699516971894,0.03150684970924949,0.1867200735552314,0.004943811447577683,0.06600333257291564,0.013701136734198892,0.1036786047150795,0.003226603756480047,0.0292529977890434,0.017666849857156313,0.08397535178699493,0.0048229849656693125,0.005901438065994222,0.012599339470180491,0.12178944386874366,0.09232809984861717,0.054636957572468024,0.04322127042778338,0.08234750860556865,0.1714800228422342,0.10195055872267202,0.09529625171191211,0.15693971940447318,0.013678879849827803,0.043740113067900765,0.044399087691599684,0.05691103203853015,0.006223489462637549,0.01534119237998526,0.09538903568848911,0.11751655068049228,0.04616628634111269,0.11537631312883603,0.09773617935059434,0.05980838401908544,0.05680305314607651,0.13657550358529033,0.20707537784517263,0.1373050687670695,0.06790110039659351,0.17182491331883784,0.09939652610658493,0.05165322860211016,0.15553577390104723,0.20707537784517263,0.20707537784517263,0.13241064341087025,0.017337364305278134,0.03483168762951207,0.03680742411713081,0.004291637652626464,0.07578413799049964,0.06065057240045056,0.09604376741257348,0.02451921663919893,0.15718624226298047,0.07645052886012066,0.015387521782529981,0.013274840783605376,0.04673725695203118,0.044224657373056066,0.03808298638168111,0.010607658203731348,1
7,0.14836469580016307,0.05449961432625863,0.010576737645133866,0.0004976690523829227,0.18071067662163676,0.04151306680930749,0.001986926642946704,0.00041368215317074916,0.17398829761261075,0.08739004881242697,0.006097853165346151,0.0002426859709651168,0.15145858877025642,0.024133106859422476,0.0019859631933420285,0.00016628025908345864,0.04816523768250823,0.05235918388857529,0.021117122720828684,0.005385551850734871,0.06922952645082266,0.05719354748500413,0.002208084196157187,0.016294470436242006,0.06930084979112673,0.1321004264448302,0.05735512530359444,0.03668841687440162,0.0278857385193038,0.017613025674342395,0.012355891670101355,0.0070982367574569825,0.16647103999165336,0.21182348500646897,0.21182348500646897,0.14552386810426296,0.001769502434940913,0.036859874897509186,0.07665394511376847,0.07104944052481059,0.09435379795539704,0.1841405105172385,0.21182348500646897,0.19814347436762578,0.05125417040686186,0.07337981229735505,0.042640483290524105,0.0702052524568703,0.008441618110966009,0.020963674984457812,0.02322614481059347,0.054667142605664354,0.0011850503313582809,0.0835444450921597,0.10012250900149088,0.0339176951096896,0.11017320371543003,0.06776228862409885,0.12909253761951153,0.09939179581380872,0.035932709398795955,0.03399686587997786,0.04067261387344467,0.038617202438627395,0.0032363897552061785,0.005558316810795108,0.011279651375525354,0.15138428305332227,0.003341436043220538,0.015031442944409919,0.011205272487313522,0.11077185839804309,0.023699842560005943,0.0032572326608325862,0.015542159721125975,0.13136491797207223,0.0005917366831087472,0.0010607034453669001,0.008799216804247076,0.11925117185103926,0.08319755234051293,0.041429953485946795,0.05390426823044429,0.09104122885963054,0.0709907479703513,0.022379183069772723,0.04455386407181166,0.07323557395353612,0.016704090498698122,0.008904006909024454,0.0418147784348559,0.09601391394109157,0.006588415783654874,0.01664989742092885,0.06353062401203849,0.12518908134028986,0.07170531111618929,0.12603252792112088,0.13678385968258117,0.06673895371939596,0.05991210828642257,0.11870687841181923,0.1336752424868665,0.0733867466390295,0.10097566350349291,0.16317017592140845,0.12938336003591352,0.08440443726921087,0.1451525233095274,0.21182348500646897,0.21182348500646897,0.21182348500646897,0.018515419274452563,0.02894481499198194,0.031922511424972565,0.010036173191363757,0.054304308866010086,0.03267659020780789,0.027844154760181494,0.010704957380628823,0.0534895323814267,0.12742942666033868,0.04046216024800569,0.004989785088036825,0.04247042098098863,0.08453439122433912,0.05177776257281825,0.008640849652220879,1
8,0.1641915667410606,0.02343196640803572,0.01690946754795968,0.012440942551085472,0.1706307939948568,0.014024976632106915,0.00877734928033446,0.01371262501415923,0.19862689838838193,0.0035759876116062605,0.00037621961426196205,0.0024450319106763116,0.15438058610942001,0.0013898763358164608,0.0015530468185739601,0.009126942099957628,0.05482921341104411,0.0441449643953552,0.025562736990635028,0.01324709065611123,0.15948242883617003,0.0546107724337015,0.016542765053789158,0.061766524761294725,0.03077113544104415,0.026067888280795617,0.017383927054743998,0.023072046648321846,0.008289129576918644,0.00987612448426017,0.00924205170531568,0.03359716736884146,0.18747200793185742,0.21479822364500784,0.21479822364500784,0.16832568178531926,0.01743290150626416,0.053939917549074956,0.07878455994313716,0.06739784088470888,0.04946657160631624,0.17665083224856404,0.18268488867251087,0.09180420484391116,0.021028773976724358,0.0737299154032469,0.08368202441341212,0.0487580358539302,0.01138551619774541,0.0365140698151533,0.022161339367153435,0.05514631677062375,0.0023832020752175406,0.10413217117172685,0.1346358853868013,0.03866981426411991,0.09457362123232507,0.07826569377135077,0.0762989394563585,0.05722421708552392,0.03568653116923047,0.09791135681940892,0.030644533459120202,0.030841330264281184,0.0027582022859692556,0.020253835745069126,0.01726216937103319,0.12185031629910317,0.00255895545414695,0.03414614391660584,0.06453795655705437,0.1189004898435509,0.03633789662043168,0.008521091600892754,0.018939070462780302,0.07716096611630475,0.008174398484608183,0.04099391106878816,0.019913818196316754,0.08979124260726956,0.08297072966308092,0.09295051182931634,0.10758742060347988,0.17290133631743898,0.06512878275083679,0.0471676137136832,0.05597711444120702,0.06856892634869939,0.03994939544191041,0.03999119305177363,0.056637886270776934,0.08123628409193039,0.010423944085111098,0.032802729822207666,0.057585283266994,0.040348086761386175,0.08172924895910827,0.09176812181628544,0.21479822364500784,0.13453175347126503,0.0549115708525476,0.10458661409061844,0.10215636347031769,0.05328932862579096,0.1164938263162411,0.21479822364500784,0.21479822364500784,0.13900322276411964,0.15624574658792062,0.1907804451093509,0.20190054707576985,0.11263746401124883,0.02297142335695663,0.03682611012286173,0.06498769820971417,0.030526849664425235,0.030457378396053388,0.019051662374901104,0.030078523869695686,0.01835491866363294,0.022424692999717902,0.02354620453950817,0.02947938906157287,0.014875639761699571,0.048974677813195464,0.011227235657969398,0.015645601769156175,0.016557154200380165,1
9,0.1673465561941984,0.053397273304786,0.04286386631424282,0.00216539946965409,0.1697086073422516,0.06724395714680008,0.010593981198395877,0.0024516927743216824,0.13048068014986283,0.07477852701216244,0.0043949761701570335,0.00192317927640607,0.16233672551012127,0.05607780665433293,0.013328871521822326,0.0035569803004504596,0.03760524755702434,0.06136953078718606,0.02555661626048949,0.005920446335497604,0.06709086014529721,0.11252154627905879,0.0058568729643867015,0.0162581033263587,0.061822578933184984,0.040079862515547966,0.023971780254012746,0.06086346632972534,0.027785763174901425,0.025276990190735413,0.02643299453519765,0.0418774817899208,0.1793597616139691,0.20295063172328065,0.20295063172328065,0.14331744216280462,0.002004831636508039,0.009089912100166532,0.009880166139401778,0.016251699852120115,0.10200874681127345,0.08567839501883101,0.16003588387902445,0.11563496687282807,0.05719745225330093,0.102207228096128,0.13257710016624968,0.09810856082816427,0.012100371551394113,0.013807770939206347,0.027506592819675255,0.07214320836088388,0.0003421173931314251,0.035428349082729516,0.02798566457995744,0.017869167298151318,0.13639465819640728,0.1358658444585516,0.11343018376757867,0.04013213887240822,0.08424343589576047,0.17280013302850325,0.07659184699290522,0.05918516526822055,0.0063601009290573125,0.005191257709605484,0.08253628716101424,0.15619007056886336,0.00839063391893957,0.05328138222217543,0.041471653239421744,0.12218148967752043,0.013973840229602935,0.03203318037264582,0.02225669801301289,0.09061641528357488,0.011637257776947005,0.00612016543138646,0.029319694385369934,0.06765583271317822,0.11872683081170453,0.06247323836813386,0.04862990803105021,0.06494879427040331,0.1611507316853472,0.04275952411991485,0.12162587345124144,0.16722229495989596,0.023146369997657856,0.016271000682179595,0.06900623819571511,0.07712542320847458,0.006344445207809392,0.021137753768428743,0.09799202601098482,0.13266463855891358,0.0622611660162085,0.09409437129662618,0.017463058624723304,0.023267308567717443,0.04557270815889101,0.09045938960573806,0.15076992763447813,0.08615912553122239,0.07794937934477933,0.18167340306388233,0.1288544701143217,0.0831659911977775,0.1438427573196194,0.20295063172328065,0.20295063172328065,0.17574440937139896,0.017558683705895133,0.028092545005662564,0.025651153240139758,0.0039932472236789964,0.04828707518681743,0.05041774325117831,0.06246672078958483,0.006111412903820805,0.12449233354017378,0.13583962718020753,0.030093117265812066,0.008389585139725814,0.049284340975810866,0.05800044960037412,0.046102949465738084,0.015516291392215848,1
